,Unnamed: 0,Ligand,Receptor,EM,Target,Sender.group,Receiver.group,Ligand_sclog2FC,Receptor_sclog2FC,EM_sclog2FC,Target_sclog2FC,Path,SigWeight_5X,SigWeight_WT,log2FC,adjlog2FC,Ligand_pr_log2FC,Ligand_pr_adjlog2FC,Receptor_pr_log2FC,Receptor_pr_adjlog2FC,EM_pr_log2FC,EM_pr_adjlog2FC,Target_pr_log2FC,Target_pr_adjlog2FC,Ligand_ps_log2FC,Ligand_ps_adjlog2FC,Receptor_ps_log2FC,Receptor_ps_adjlog2FC,EM_ps_log2FC,EM_ps_adjlog2FC,Target_ps_log2FC,Target_ps_adjlog2FC,Ligand_py_log2FC,Ligand_py_adjlog2FC,Receptor_py_log2FC,Receptor_py_adjlog2FC,EM_py_log2FC,EM_py_adjlog2FC,Target_py_log2FC,Target_py_adjlog2FC,sc_up,sc_down,pr_up,pr_down,ps_up,ps_down,py_up,py_down,RNA_score,pr_score,ps_score,py_score,final_score,final_score_wKinase,Kinase_R_of_EM,Kinase_R_of_T,Kinase_EM_of_T,Kinase_R_of_EM_EIcondition1,Kinase_R_of_EM_EIcondition2,Kinase_R_of_T_EIcondition1,Kinase_R_of_T_EIcondition2,Kinase_EM_of_T_EIcondition1,Kinase_EM_of_T_EIcondition2,Kinase_score_5X,Kinase_score_WT,Path.ID
0,1,Nlgn1,Nrxn3,Dlg4,Grin2a,Excitatory.neurons,Excitatory.neurons,0.0492598785693727,0.0117434654668113,0.236225585299372,0.0288111813968336,Nlgn1*Nrxn3*Dlg4*Grin2a,0.567017920100326,0.502163786012408,0.175236339863899,0.175236339863899,0.0013658944952791,0.0002570139964299,0.0199991374617259,0.0199991374617259,-0.0951424699885132,-0.0951424699885132,-0.126087447034081,-0.126087447034081,0.0209967853216716,0.0209967853216716,,,-0.0623504625655674,-0.0572442390848237,0.0146018461827197,0.0146018461827197,,,,,0.0,0.0,0.0,0.0,4,0,2,2,2,1,0,2,0.173464395650194,-0.0500066071050174,-0.0053968210538681,0,0.145762681570751,0.145762681570751,,,,,,,,,,0.0,0.0,Nlgn1*Nrxn3*Dlg4*Grin2a*Excitatory.neurons*Excitatory.neurons
1,2,Nlgn1,Nrxn3,Dlg4,Grin2b,Excitatory.neurons,Excitatory.neurons,0.0492598785693727,0.0117434654668113,0.236225585299372,0.0978667817506634,Nlgn1*Nrxn3*Dlg4*Grin2b,0.575135730304189,0.508227089671011,0.178429191533556,0.178429191533556,0.0013658944952791,0.0002570139964299,0.0199991374617259,0.0199991374617259,-0.0951424699885132,-0.0951424699885132,-0.0439680761525628,-0.0439680761525628,0.0209967853216716,0.0209967853216716,,,-0.0623504625655674,-0.0572442390848237,0.0374105778547751,0.0374105778547751,,,,,0.0,0.0,0.0,0.0,4,0,2,2,2,1,0,2,0.176559450042326,-0.0296356764635016,0.0003012605576085,0,0.16189224208938,0.16189224208938,,,,,,,,,,0.0,0.0,Nlgn1*Nrxn3*Dlg4*Grin2b*Excitatory.neurons*Excitatory.neurons
2,3,Nlgn1,Nrxn3,Dlg2,Grin2a,Excitatory.neurons,Excitatory.neurons,0.0492598785693727,0.0117434654668113,-0.0279253490566827,0.0288111813968336,Nlgn1*Nrxn3*Dlg2*Grin2a,0.681553689578776,0.677182928505081,0.0092817062436866,0.0092817062436866,0.0013658944952791,0.0002570139964299,0.0199991374617259,0.0199991374617259,,,-0.126087447034081,-0.126087447034081,0.0209967853216716,0.0209967853216716,,,,,0.0146018461827197,0.0146018461827197,,,,,,,0.0,0.0,3,1,2,1,2,0,0,1,0.0092814397129878,-0.0262925005366019,0.0088986271955328,0,0.0005845030424533,0.0005845030424533,,,,,,,,,,0.0,0.0,Nlgn1*Nrxn3*Dlg2*Grin2a*Excitatory.neurons*Excitatory.neurons
3,4,Nlgn1,Nrxn3,Dlg2,Grin2b,Excitatory.neurons,Excitatory.neurons,0.0492598785693727,0.0117434654668113,-0.0279253490566827,0.0978667817506634,Nlgn1*Nrxn3*Dlg2*Grin2b,0.691311270952508,0.685359475365525,0.0124745579133425,0.0124745579133425,0.0013658944952791,0.0002570139964299,0.0199991374617259,0.0199991374617259,,,-0.0439680761525628,-0.0439680761525628,0.0209967853216716,0.0209967853216716,,,,,0.0374105778547751,0.0374105778547751,,,,,,,0.0,0.0,3,1,2,1,2,0,0,1,0.0124739108791914,-0.0059215698950859,0.0145967088070095,0,0.0168114803351531,0.0168114803351531,,,,,,,,,,0.0,0.0,Nlgn1*Nrxn3*Dlg2*Grin2b*Excitatory.neurons*Excitatory.neurons
4,5,Rims1,Slc17a7,Snap25,Gria2,Excitatory.neurons,Excitatory.neurons,0.0146467508972712,0.074671719349294,-0.053864320192355,0.0172175847961439,Rims1*Slc17a7*Snap25*Gria2,0.721906077063528,0.719868158193637,0.0040784435363889,0.0040784435363889,,,-0.134233558526082,-0.134233558526082,-0.0568695097714712,-0.0568695097714712,-0.065882797425021,-0.065882797425021,,,,,0.0746593121041717,0.0716150817330258,0.127462969294651,0.0504432156004126,,,,,,,0.0,0.0,3,1,0,3,2,0,0,1,0.0040784209233351,-0.0640072532105973,0.0304733439229731,0,-0.012688533720477,-0.012688533720477,,,,,,,,,,0.0,0.0,Rims1*Slc17a7*Snap25*Gria2*Excitatory.neurons*Excitatory.neurons
5,6,Slitrk1,Ptprs,Ntrk2,Atp11b,Excitatory.neurons,Excitatory.neurons,-0.0462615339603219,-0.0045516056427122,0.179178200288887,-0.0149038530877551,Slitrk1*Ptprs*Ntrk2*Atp11b,0.517034483339666,0.528056664938861,-0.0304322477233101,-0.0293293425554618,-0.0962401401933578,-0.0386743654658508,-0.0902497700065452,-0.0902497700065452,0.124245145864787,0.0953977459224786,,,0.12242985029715,0.0335627412826848,0.230319103751404,0.103014698141602,0.147060358974954,0.0311973012667061,,,,,,,0.0,0.0,,,1,3,1,2,3,0,0,1,-0.0293209356469414,-0.0083878082309007,0.041847292179869,0,-0.0125911936724572,-0.0125911936724572,,,,,,,,,,0.0,0.0,Slitrk1*Ptprs*Ntrk2*Atp11b*Excitatory.neurons*Excitatory.neurons
6,7,Slitrk1,Ptprs,Ntrk2,Hdac7,Excitatory.neurons,Excitatory.neurons,-0.0462615339603219,-0.0045516056427122,0.179178200288887,0.054320191978743,Slitrk1*Ptprs*Ntrk2*Hdac7,0.345019421586624,0.317623508036665,0.11935988176789,0.0678442726464887,-0.0962401401933578,-0.0386743654658508,-0.0902497700065452,-0.0902497700065452,0.124245145864787,0.0953977459224786,,,0.12242985029715,0.0335627412826848,0.230319103751404,0.103014698141602,0.147060358974954,0.0311973012667061,,,,,,,0.0,0.0,,,2,2,1,2,3,0,0,1,0.0677403717070846,-0.0083878082309007,0.041847292179869,0,0.0844701136815687,0.0844701136815687,,,,,,,,,,0.0,0.0,Slitrk1*Ptprs*Ntrk2*Hdac7*Excitatory.neurons*Excitatory.neurons
7,8,Slitrk1,Ptprs,Ntrk2,Cadps2,Excitatory.neurons,Excitatory.neurons,-0.0462615339603219,-0.0045516056427122,0.179178200288887,0.0159651004573388,Slitrk1*Ptprs*Ntrk2*Cadps2,0.348145385475353,0.339567470516225,0.0359916412842362,0.0207228635806247,-0.0962401401933578,-0.0386743654658508,-0.0902497700065452,-0.0902497700065452,0.124245145864787,0.0953977459224786,-0.0650752060575233,-0.0650752060575233,0.12242985029715,0.0335627412826848,0.230319103751404,0.103014698141602,0.147060358974954,0.0311973012667061,-0.0509947598472519,-0.0403240911866041,,,,,0.0,0.0,,,2,2,1,3,3,1,0,1,0.0207198977014467,-0.0246336836343259,0.0317717298546799,0,0.0242889208116237,0.0242889208116237,,,,,,,,,,0.0,0.0,Slitrk1*Ptprs*Ntrk2*Cadps2*Excitatory.neurons*Excitatory.neurons
8,9,Slitrk1,Ptprs,Ntrk2,Trmt6,Excitatory.neurons,Excitatory.neurons,-0.0462615339603219,-0.0045516056427122,0.179178200288887,-0.143012570060036,Slitrk1*Ptprs*Ntrk2*Trmt6,0.338912282253268,0.40883671937997,-0.27061285538176,-0.193729624633631,-0.0962401401933578,-0.0386743654658508,-0.0902497700065452,-0.0902497700065452,0.124245145864787,0.0953977459224786,-0.0076423394694835,-0.0017911323434112,0.12242985029715,0.0335627412826848,0.230319103751404,0.103014698141602,0.147060358974954,0.0311973012667061,,,,,,,0.0,0.0,,,1,3,1,3,3,0,0,1,-0.191341831902589,-0.0088355908379016,0.041847292179869,0,-0.174835981231605,-0.174835981231605,,,,,,,,,,0.0,0.0,Slitrk1*Ptprs*Ntrk2*Trmt6*Excitatory.neurons*Excitatory.neurons
9,10,Slitrk1,Ptprs,Ntrk2,Ralyl,Excitatory.neurons,Excitatory.neurons,-0.0462615339603219,-0.0045516056427122,0.179178200288887,-0.17451209619779,Slitrk1*Ptprs*Ntrk2*Ralyl,0.527813826553515,0.562228330092469,-0.0911270075897276,-0.0911270075897276,-0.0962401401933578,-0.0386743654658508,-0.0902497700065452,-0.0902497700065452,0.124245145864787,0.0953977459224786,-0.0116602122133546,-0.0051274916590334,0.12242985029715,0.0335627412826848,0.230319103751404,0.103014698141602,0.147060358974954,0.0311973012667061,,,,,,,0.0,0.0,,,1,3,1,3,3,0,0,1,-0.0908755990966121,-0.0096696699117973,0.041847292179869,0,-0.0747867879625763,-0.0747867879625763,,,,,,,,,,0.0,0.0,Slitrk1*Ptprs*Ntrk2*Ralyl*Excitatory.neurons*Excitatory.neurons
10,11,Slitrk1,Ptprs,Ntrk2,Tusc3,Excitatory.neurons,Excitatory.neurons,-0.0462615339603219,-0.0045516056427122,0.179178200288887,-0.167731048325217,Slitrk1*Ptprs*Ntrk2*Tusc3,0.530634398360359,0.56563304860769,-0.0921482146208767,-0.0921482146208767,-0.0962401401933578,-0.0386743654658508,-0.0902497700065452,-0.0902497700065452,0.124245145864787,0.0953977459224786,,,0.12242985029715,0.0335627412826848,0.230319103751404,0.103014698141602,0.147060358974954,0.0311973012667061,,,,,,,0.0,0.0,,,1,3,1,2,3,0,0,1,-0.0918882782861509,-0.0083878082309007,0.041847292179869,0,-0.0751585363116667,-0.0751585363116667,,,,,,,,,,0.0,0.0,Slitrk1*Ptprs*Ntrk2*Tusc3*Excitatory.neurons*Excitatory.neurons
11,12,Slitrk1,Ptprs,Ntrk2,Cnrip1,Excitatory.neurons,Excitatory.neurons,-0.0462615339603219,-0.0045516056427122,0.179178200288887,-0.0584468692143867,Slitrk1*Ptprs*Ntrk2*Cnrip1,0.465738382998623,0.491841258783073,-0.078672978277821,-0.0702632436637912,-0.0962401401933578,-0.0386743654658508,-0.0902497700065452,-0.0902497700065452,0.124245145864787,0.0953977459224786,-0.211186278673781,-0.211186278673781,0.12242985029715,0.0335627412826848,0.230319103751404,0.103014698141602,0.147060358974954,0.0311973012667061,,,,,,,0.0,0.0,,,1,3,1,3,3,0,0,1,-0.0701478434630434,-0.0604132294200449,0.041847292179869,0,-0.0794308120831313,-0.0794308120831313,,,,,,,,,,0.0,0.0,Slitrk1*Ptprs*Ntrk2*Cnrip1*Excitatory.neurons*Excitatory.neurons
12,13,Slitrk1,Ptprs,Ntrk2,Etl4,Excitatory.neurons,Excitatory.neurons,-0.0462615339603219,-0.0045516056427122,0.179178200288887,-0.0044884802195705,Slitrk1*Ptprs*Ntrk2*Etl4,0.540175976713922,0.553576512082531,-0.0353532514023801,-0.0353532514023801,-0.0962401401933578,-0.0386743654658508,-0.0902497700065452,-0.0902497700065452,0.124245145864787,0.0953977459224786,,,0.12242985029715,0.0335627412826848,0.230319103751404,0.103014698141602,0.147060358974954,0.0311973012667061,,,,,,,0.0,0.0,,,1,3,1,2,3,0,0,1,-0.0353385299803205,-0.0083878082309007,0.041847292179869,0,-0.0186087880058363,-0.0186087880058363,,,,,,,,,,0.0,0.0,Slitrk1*Ptprs*Ntrk2*Etl4*Excitatory.neurons*Excitatory.neurons
13,14,Slitrk1,Ptprs,Ntrk2,Psma1,Excitatory.neurons,Excitatory.neurons,-0.0462615339603219,-0.0045516056427122,0.179178200288887,-0.0719565470927465,Slitrk1*Ptprs*Ntrk2*Psma1,0.428009116333833,0.46136829575546,-0.108277343022625,-0.0899125181760329,-0.0962401401933578,-0.0386743654658508,-0.0902497700065452,-0.0902497700065452,0.124245145864787,0.0953977459224786,0.0476190899251048,0.0476190899251048,0.12242985029715,0.0335627412826848,0.230319103751404,0.103014698141602,0.147060358974954,0.0311973012667061,0.0975192108406754,0.0256047659879924,,,,,0.0,0.0,,,1,3,2,2,4,0,0,1,-0.0896710070358293,0.0035079740723573,0.0482470851612768,0,-0.0637934774190123,-0.0637934774190123,,,,,,,,,,0.0,0.0,Slitrk1*Ptprs*Ntrk2*Psma1*Excitatory.neurons*Excitatory.neurons
14,15,Slitrk1,Ptprs,Ntrk2,Lsm7,Excitatory.neurons,Excitatory.neurons,-0.0462615339603219,-0.0045516056427122,0.179178200288887,-0.0680187306554718,Slitrk1*Ptprs*Ntrk2*Lsm7,0.44683960064175,0.478000693559519,-0.0972556628360563,-0.0841242946942133,-0.0962401401933578,-0.0386743654658508,-0.0902497700065452,-0.0902497700065452,0.124245145864787,0.0953977459224786,0.130358395763769,0.0658322693919983,0.12242985029715,0.0335627412826848,0.230319103751404,0.103014698141602,0.147060358974954,0.0311973012667061,,,,,,,0.0,0.0,,,1,3,2,2,3,0,0,1,-0.0839264085216301,0.008046524456413,0.041847292179869,0,-0.0589795002034891,-0.0589795002034891,,,,,,,,,,0.0,0.0,Slitrk1*Ptprs*Ntrk2*Lsm7*Excitatory.neurons*Excitatory.neurons
15,16,Slitrk1,Ptprs,Ntrk2,Olfm1,Excitatory.neurons,Excitatory.neurons,-0.0462615339603219,-0.0045516056427122,0.179178200288887,-0.0324959774070791,Slitrk1*Ptprs*Ntrk2*Olfm1,0.55967796242007,0.577784980378815,-0.0459357592170613,-0.0459357592170613,-0.0962401401933578,-0.0386743654658508,-0.0902497700065452,-0.0902497700065452,0.124245145864787,0.0953977459224786,-0.227098863707635,-0.227098863707635,0.12242985029715,0.0335627412826848,0.230319103751404,0.103014698141602,0.147060358974954,0.0311973012667061,,,,,,,0.0,0.0,,,1,3,1,3,3,0,0,1,-0.0459034768747132,-0.064206216469909,0.041847292179869,0,-0.0570829390197332,-0.0570829390197332,,,,,,,,,,0.0,0.0,Slitrk1*Ptprs*Ntrk2*Olfm1*Excitatory.neurons*Excitatory.neurons
16,17,Slitrk1,Ptprs,Ntrk2,Khdrbs3,Excitatory.neurons,Excitatory.neurons,-0.0462615339603219,-0.0045516056427122,0.179178200288887,0.034447387936801,Slitrk1*Ptprs*Ntrk2*Khdrbs3,0.318400750482426,0.299051814214848,0.0904482665481375,0.0457113139369799,-0.0962401401933578,-0.0386743654658508,-0.0902497700065452,-0.0902497700065452,0.124245145864787,0.0953977459224786,-0.141572695109573,-0.105370148521891,0.12242985029715,0.0335627412826848,0.230319103751404,0.103014698141602,0.147060358974954,0.0311973012667061,,,,,,,0.0,0.0,,,2,2,1,3,3,0,0,1,0.0456795022260237,-0.0346332838305473,0.041847292179869,0,0.0492865064006845,0.0492865064006845,,,,,,,,,,0.0,0.0,Slitrk1*Ptprs*Ntrk2*Khdrbs3*Excitatory.neurons*Excitatory.neurons
17,18,Slitrk1,Ptprs,Ntrk2,Dlg4,Excitatory.neurons,Excitatory.neurons,-0.0462615339603219,-0.0045516056427122,0.179178200288887,0.236225585299372,Slitrk1*Ptprs*Ntrk2*Dlg4,0.494340548934574,0.452035762444905,0.129068335481484,0.115918667251823,-0.0962401401933578,-0.0386743654658508,-0.0902497700065452,-0.0902497700065452,0.124245145864787,0.0953977459224786,-0.0951424699885132,-0.0951424699885132,0.12242985029715,0.0335627412826848,0.230319103751404,0.103014698141602,0.147060358974954,0.0311973012667061,-0.0623504625655674,-0.0572442390848237,,,,,0.0,0.0,0.0,0.0,2,2,1,3,3,1,0,2,0.115402237787422,-0.0321019147993163,0.0275518439304681,0,0.113127202352998,0.113127202352998,,,,,,,,,,0.0,0.0,Slitrk1*Ptprs*Ntrk2*Dlg4*Excitatory.neurons*Excitatory.neurons
18,19,Slitrk1,Ptprs,Ntrk2,Srpk2,Excitatory.neurons,Excitatory.neurons,-0.0462615339603219,-0.0045516056427122,0.179178200288887,-0.0074009114611404,Slitrk1*Ptprs*Ntrk2*Srpk2,0.556043496003199,0.571523961765714,-0.0396162453844432,-0.0396162453844432,-0.0962401401933578,-0.0386743654658508,-0.0902497700065452,-0.0902497700065452,0.124245145864787,0.0953977459224786,,,0.12242985029715,0.0335627412826848,0.230319103751404,0.103014698141602,0.147060358974954,0.0311973012667061,,,,,,,0.0,0.0,,,1,3,1,2,3,0,0,1,-0.0395955331892078,-0.0083878082309007,0.041847292179869,0,-0.0228657912147237,-0.0228657912147237,,,,,,,,,,0.0,0.0,Slitrk1*Ptprs*Ntrk2*Srpk2*Excitatory.neurons*Excitatory.neurons
19,20,Slitrk1,Ptprs,Ntrk2,Frmd6,Excitatory.neurons,Excitatory.neurons,-0.0462615339603219,-0.0045516056427122,0.179178200288887,0.135429547882482,Slitrk1*Ptprs*Ntrk2*Frmd6,0.3145776053808,0.255926774515551,0.297684882721588,0.147745830885312,-0.0962401401933578,-0.0386743654658508,-0.0902497700065452,-0.0902497700065452,0.124245145864787,0.0953977459224786,,,0.12242985029715,0.0335627412826848,0.230319103751404,0.103014698141602,0.147060358974954,0.0311973012667061,0.261973021560564,0.154169359407128,,,,,0.0,0.0,,,2,2,1,2,4,0,0,1,0.146680095850109,-0.0083878082309007,0.0800871469459246,0,0.182529765207621,0.182529765207621,,,,,,,,,,0.0,0.0,Slitrk1*Ptprs*Ntrk2*Frmd6*Excitatory.neurons*Excitatory.neurons
20,21,Slitrk1,Ptprs,Ntrk2,Tacc1,Excitatory.neurons,Excitatory.neurons,-0.0462615339603219,-0.0045516056427122,0.179178200288887,0.0830666657002545,Slitrk1*Ptprs*Ntrk2*Tacc1,0.529591389936506,0.53322639419372,-0.009868527120872,-0.0096069271899179,-0.0962401401933578,-0.0386743654658508,-0.0902497700065452,-0.0902497700065452,0.124245145864787,0.0953977459224786,,,0.12242985029715,0.0335627412826848,0.230319103751404,0.103014698141602,0.147060358974954,0.0311973012667061,,,,,,,0.0,0.0,,,2,2,1,2,3,0,0,1,-0.009606631649958,-0.0083878082309007,0.041847292179869,0,0.0071231103245261,0.0071231103245261,,,,,,,,,,0.0,0.0,Slitrk1*Ptprs*Ntrk2*Tacc1*Excitatory.neurons*Excitatory.neurons
21,22,Slitrk1,Ptprs,Ntrk2,Ipcef1,Excitatory.neurons,Excitatory.neurons,-0.0462615339603219,-0.0045516056427122,0.179178200288887,0.03825965512059,Slitrk1*Ptprs*Ntrk2*Ipcef1,0.230446905400917,0.202729703975734,0.184876906197723,0.0556386943585906,-0.0962401401933578,-0.0386743654658508,-0.0902497700065452,-0.0902497700065452,0.124245145864787,0.0953977459224786,-0.100374902828065,-0.0657586486343457,0.12242985029715,0.0335627412826848,0.230319103751404,0.103014698141602,0.147060358974954,0.0311973012667061,,,,,,,0.0,0.0,,,2,2,1,3,3,0,0,1,0.0555813524552651,-0.0248038151762686,0.041847292179869,0,0.0641030909570653,0.0641030909570653,,,,,,,,,,0.0,0.0,Slitrk1*Ptprs*Ntrk2*Ipcef1*Excitatory.neurons*Excitatory.neurons
22,23,Slitrk1,Ptprs,Ntrk2,Dmtn,Excitatory.neurons,Excitatory.neurons,-0.0462615339603219,-0.0045516056427122,0.179178200288887,0.0968769512257763,Slitrk1*Ptprs*Ntrk2*Dmtn,0.497253419718823,0.488606509728674,0.0253082079870016,0.0228770036997345,-0.0962401401933578,-0.0386743654658508,-0.0902497700065452,-0.0902497700065452,0.124245145864787,0.0953977459224786,-0.0997309810882284,-0.0997309810882284,0.12242985029715,0.0335627412826848,0.230319103751404,0.103014698141602,0.147060358974954,0.0311973012667061,0.0075772376573898,0.0075772376573898,,,,,0.0,0.0,,,2,2,1,3,4,0,0,1,0.0228730135860848,-0.0332382184643026,0.0437415653414205,0,0.0281246870246438,0.0281246870246438,,,,,,,,,,0.0,0.0,Slitrk1*Ptprs*Ntrk2*Dmtn*Excitatory.neurons*Excitatory.neurons
